,BuildingType,PrimaryPropertyType,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,Age,prop_GFAParking,prop_Use1,prop_Use2,prop_Use3
2800,NonResidential,Mixed Use Property,98105.0,5335200281,4,NORTHEAST,47.66272,-122.31798,1.0,2,32928,Parking,9.0,5652231.0,39.4,17,0.0,0.425165423800021,0.2925112908307951,0.2823232853691839
2803,NonResidential,Warehouse,98108.0,5367200820,2,GREATER DUWAMISH,47.54761,-122.32759,1.0,1,44476,Non-Refrigerated Warehouse,33.0,1368120.5,29.7,56,0.0,0.0,0.0,0.0
2804,NonResidential,Small- and Mid-Sized Office,98108.0,5367201500,2,GREATER DUWAMISH,47.54494,-122.32543,1.0,1,35017,Office,66.0,1295485.25,27.06,47,0.0,0.659082581032013,0.34091741896798694,0.0
2805,NonResidential,Residence Hall,98177.0,8823902825,4,NORTHEAST,47.66281,-122.30819,1.0,3,29084,Residence Hall/Dormitory,66.0,1632498.625,60.83,66,0.0,0.0,0.0,0.0
2815,NonResidential,Worship Facility,98144.0,3881900570,3,SOUTHEAST,47.58671,-122.30201,1.0,2,22952,Worship Facility,98.0,470666.6875,19.28,53,0.0,0.0,0.0,0.0
2829,NonResidential,Warehouse,98108.0,5367201635,2,GREATER DUWAMISH,47.54443,-122.32688,1.0,1,21040,Non-Refrigerated Warehouse,43.0,592088.125,19.14,40,0.0,0.0,0.0,0.0
2830,NonResidential,Warehouse,98108.0,5367201865,2,GREATER DUWAMISH,47.54491,-122.32758,1.0,2,28032,Non-Refrigerated Warehouse,52.0,1321065.0,46.61,65,0.0,0.0,0.0,0.0
2831,NonResidential,Distribution Center,98108.0,5367204010,2,GREATER DUWAMISH,47.54333,-122.32792,1.0,1,25620,Distribution Center,82.0,550324.1875,20.46,42,0.0,0.0,0.0,0.0
2832,NonResidential,Warehouse,98144.0,5391600310,2,DOWNTOWN,47.59775,-122.32219,1.0,3,33238,Non-Refrigerated Warehouse,14.0,1632472.0,11.38,24,0.0,0.0,0.0,0.0
2833,NonResidential,K-12 School,98104.0,5392100010,3,EAST,47.60745,-122.32542,1.0,4,27800,K-12 School,8.0,1181428.75,38.36,104,0.0,0.0,0.0,0.0
2835,NonResidential,Large Office,98104.0,5530510000,7,DOWNTOWN,47.60331,-122.33389,1.0,6,706176,Office,82.0,13270687.0,92.52,16,0.0,0.728063210108912,0.25503958801020826,0.016897201880879793
2839,NonResidential,Supermarket / Grocery Store,98136.0,5637500005,1,SOUTHWEST,47.54427,-122.38609,1.0,1,33706,Supermarket/Grocery Store,22.0,8687690.0,206.33,18,0.0,0.0,0.0,0.0
2841,NonResidential,Mixed Use Property,98119.0,7443001620,7,MAGNOLIA / QUEEN ANNE,47.65532,-122.37133,1.0,2,37600,Non-Refrigerated Warehouse,,2171751.5,93.55,55,0.0,0.48936170212765956,0.4308510638297872,0.0797872340425532
2851,SPS-District K-12,K-12 School,98177.0,7474900060,5,NORTHWEST,47.70597,-122.36113,1.0,1,42128,K-12 School,93.0,1709307.5,49.55,62,0.0,0.0,0.0,0.0
2862,NonResidential,Other,98122.0,7502500045,3,EAST,47.61314,-122.32262,1.0,3,33708,Other,,786324.0,19.61,104,0.0,0.0,0.0,0.0
2881,NonResidential,Other,98155.0,6632300641,5,North,47.73368,-122.31366,1.0,2,47237,Other,,5981430.0,41.7,68,0.0,0.0,0.0,0.0
2896,NonResidential,Supermarket / Grocery Store,98115.0,6716700415,4,NORTHEAST,47.68217,-122.31675,1.0,1,76585,Supermarket/Grocery Store,18.0,13906080.0,364.27,19,0.5038192857609193,0.0,0.0,0.0
2897,NonResidential,Worship Facility,98105.0,6746700035,4,NORTHEAST,47.66295,-122.31494,1.0,3,26373,Worship Facility,75.0,964236.0,38.18,78,0.0,0.0,0.0,0.0
2901,NonResidential,Small- and Mid-Sized Office,98122.0,4114601145,3,CENTRAL,47.60207,-122.28481,6.0,2,75868,Office,,3605749.75,25.14,60,0.0,0.7231816028594806,0.18118656962806656,0.0956318275124528
2904,NonResidential,Mixed Use Property,98112.0,4232401365,3,EAST,47.62164,-122.31238,1.0,2,21656,Other - Entertainment/Public Assembly,,1607972.25,51.89,69,0.0,0.3468449132274483,0.341019194211075,0.31213589256147667
2912,Nonresidential COS,Distribution Center,98119.0,4232903170,7,MAGNOLIA / QUEEN ANNE,47.63319,-122.36294,1.0,3,23040,Distribution Center,,421430.0,2.94,95,0.0,0.0,0.0,0.0
2913,NonResidential,Other,98119.0,4232903455,7,MAGNOLIA / QUEEN ANNE,47.63286,-122.36141,1.0,2,36771,Other,,5447076.5,37.97,60,0.0,0.0,0.0,0.0
2916,NonResidential,Warehouse,98108.0,7327901685,1,GREATER DUWAMISH,47.53104,-122.32784,1.0,1,24024,Non-Refrigerated Warehouse,,375773.5938,2.62,39,0.0,0.0,0.0,0.0
2917,NonResidential,Warehouse,98108.0,7327903120,1,GREATER DUWAMISH,47.53326,-122.32579,1.0,1,42420,Non-Refrigerated Warehouse,34.0,965425.1875,29.39,63,0.0,0.6463932107496464,0.23573785950023574,0.11786892975011787
2918,NonResidential,Distribution Center,98108.0,7327904585,1,GREATER DUWAMISH,47.53379,-122.33063,1.0,1,36982,Distribution Center,,374753.8125,6.88,37,0.0,0.0,0.0,0.0
2919,NonResidential,Warehouse,98108.0,7327906465,1,GREATER DUWAMISH,47.53651,-122.32954,1.0,2,23400,Non-Refrigerated Warehouse,,439266.9063,3.06,52,0.0,0.8556639288158795,0.14433607118412048,0.0
2924,NonResidential,Other,98109.0,5457300570,7,MAGNOLIA / QUEEN ANNE,47.62518,-122.35317,1.0,2,30720,Other,,1683064.25,67.15,68,0.0,0.9153645833333334,0.052083333333333336,0.032552083333333336
2926,NonResidential,Warehouse,98108.0,7376600035,2,GREATER DUWAMISH,47.56626,-122.3244,1.0,1,23232,Non-Refrigerated Warehouse,,127374.0,0.89,44,0.0,0.0,0.0,0.0
2927,NonResidential,Warehouse,98108.0,7376600060,2,GREATER DUWAMISH,47.56501,-122.3248,1.0,1,35046,Non-Refrigerated Warehouse,100.0,1063269.125,17.65,42,0.0,0.0,0.0,0.0
2928,NonResidential,Refrigerated Warehouse,98108.0,7376600250,2,GREATER DUWAMISH,47.56477,-122.32628,1.0,1,25577,Refrigerated Warehouse,,895784.6875,14.19,55,0.0,0.5219142198068577,0.32169527309692303,0.15639050709621927
2929,NonResidential,Warehouse,98108.0,7376600270,2,GREATER DUWAMISH,47.56448,-122.32484,1.0,1,43380,Non-Refrigerated Warehouse,89.0,405062.0,2.82,42,0.0,0.0,0.0,0.0
2930,NonResidential,Small- and Mid-Sized Office,98020.0,4452300055,4,LAKE UNION,47.65576,-122.34208,1.0,3,20410,Office,8.0,2720238.25,77.84,21,0.0,0.0,0.0,0.0
2938,NonResidential,Small- and Mid-Sized Office,98133.0,5464300065,5,NORTHWEST,47.70349,-122.33424,1.0,3,24696,Office,87.0,624125.625,4.35,33,0.25510204081632654,0.0,0.0,0.0
2945,NonResidential,Worship Facility,98125.0,6411600330,5,NORTHWEST,47.71479,-122.32824,1.0,1,24955,Worship Facility,47.0,689803.0,21.87,14,0.0,0.0,0.0,0.0
2962,NonResidential,Other,98112.0,5016001680,3,Central,47.62342,-122.29688,1.0,3,34074,Other/Specialty Hospital,,8521989.0,286.33,25,0.0,0.0,0.0,0.0
2963,NonResidential,Hotel,98104.0,5017300000,7,DOWNTOWN,47.60505,-122.3361,0.0,10,392552,Hotel,23.0,17457560.0,423.57,10,0.05661670301004708,0.0,0.0,0.0
2981,NonResidential,Worship Facility,98125.0,6413600295,5,North,47.71856,-122.32084,1.0,2,76475,Worship Facility,,1765813.625,67.33,55,0.0,0.0,0.0,0.0
2982,NonResidential,K-12 School,98125.0,6413600296,5,North,47.71923,-122.32171,1.0,2,32961,K-12 School,86.0,1573155.0,62.94,28,0.0,0.0,0.0,0.0
2985,Nonresidential COS,Other,98103.0,6430500081,6,NORTHWEST,47.6875,-122.35496,1.0,1,27376,Library,,1082920.125,26.67,12,0.532218001168907,0.0,0.0,0.0
2993,Campus,K-12 School,98112.0,6600000120,3,CENTRAL,47.62291,-122.28879,1.0,1,109794,K-12 School,87.0,3296526.25,115.34,66,0.0,0.0,0.0,0.0
2995,NonResidential,Other,98122.0,5707500120,3,Central,47.61796,-122.30847,1.0,3,25200,Other - Lodging/Residential,,1242666.25,53.02,105,0.0,0.0,0.0,0.0
2996,NonResidential,Supermarket / Grocery Store,98125.0,5724500615,5,North,47.70941,-122.31707,1.0,1,44755,Supermarket/Grocery Store,56.0,11521140.0,338.58,20,0.0,0.0,0.0,0.0
2997,NonResidential,Other,98122.0,6003000020,3,EAST,47.61340332,-122.3203506,1.0,2,22320,"Repair Services (Vehicle, Shoe, Locksmith, etc)",,209644.9063,4.8,109,0.0,0.0,0.0,0.0
2998,NonResidential,Mixed Use Property,98122.0,6003000035,3,EAST,47.6139,-122.32034,1.0,3,24000,Office,,932083.5,9.09,104,0.0,0.5,0.25,0.25
2999,NonResidential,Small- and Mid-Sized Office,98122.0,6003000070,3,EAST,47.61393,-122.31589,1.0,3,23422,Office,65.0,2701872.0,128.07,96,0.0,0.0,0.0,0.0
3000,NonResidential,Other,98122.0,7234600405,3,EAST,47.61674,-122.31111,5.0,2,38879,Urgent Care/Clinic/Other Outpatient,,3371659.75,28.79,41,0.2913655186604594,0.0,0.0,0.0
3003,NonResidential,Mixed Use Property,98122.0,7234600515,3,EAST,47.61554,-122.31098,1.0,5,53034,Multifamily Housing,93.0,3392129.0,83.65,18,0.2757664894218803,0.44926175301192783,0.28484945355737146,0.2658887934307007
3009,NonResidential,Warehouse,98112.0,6003000220,3,EAST,47.61481,-122.31536,1.0,2,23040,Non-Refrigerated Warehouse,99.0,79711.79688,0.87,96,0.0,0.0,0.0,0.0
3012,NonResidential,Warehouse,98122.0,6003000375,3,EAST,47.61469,-122.31596,1.0,2,61880,Non-Refrigerated Warehouse,66.0,595936.5,4.15,58,0.0,0.0,0.0,0.0
3014,NonResidential,Small- and Mid-Sized Office,98122.0,6003000605,3,EAST,47.61556,-122.32048,1.0,2,27938,Office,97.0,1027394.313,7.31,91,0.0,0.0,0.0,0.0
3019,NonResidential,Other,98105.0,6746701575,4,NORTHEAST,47.66386,-122.31715,1.0,2,21600,Other - Services,,1623657.0,11.32,92,0.0,0.0,0.0,0.0
3020,Nonresidential COS,Other,98105.0,6746701655,4,NORTHEAST,47.66506,-122.31656,1.0,3,27908,Other,,2028125.625,63.22,87,0.0,0.0,0.0,0.0
3022,Campus,K-12 School,98112.0,6600000385,3,CENTRAL,47.62291,-122.28879,1.0,2,30562,K-12 School,69.0,1622231.375,55.73,16,0.0,0.0,0.0,0.0
3024,NonResidential,Retail Store,98104.0,6600770000,2,DOWNTOWN,47.59951,-122.32033,1.0,3,54969,Retail Store,67.0,3724098.25,39.31,16,0.0,0.0,0.0,0.0
3025,NonResidential,K-12 School,98122.0,7234600135,3,CENTRAL,47.61395,-122.31253,1.0,2,36825,K-12 School,,1755072.75,51.14,65,0.0,0.7429624664879356,0.17451407506702413,0.08252345844504022
3028,NonResidential,Small- and Mid-Sized Office,98122.0,7234600310,3,EAST,47.61546,-122.31195,1.0,3,25834,Office,73.0,2076289.625,54.02,58,0.0,0.0,0.0,0.0
3032,NonResidential,Worship Facility,98102.0,6762700860,3,EAST,47.63193,-122.32126,1.0,1,37700,Worship Facility,38.0,3481727.5,150.23,87,0.0,0.0,0.0,0.0
3041,NonResidential,Mixed Use Property,98122.0,7234601100,3,Central,47.61608,-122.30967,1.0,6,97229,Multifamily Housing,100.0,1021754.688,7.12,12,0.0,0.4611672723940995,0.3662156796872614,0.1726170479186391
3045,NonResidential,Small- and Mid-Sized Office,98103.0,4310701210,5,NORTHWEST,47.69898,-122.34162,1.0,3,25111,Office,77.0,954352.6875,24.97,34,0.0,0.6448927892879761,0.3551072107120239,0.0
3057,NonResidential,Worship Facility,98199.0,6822100520,7,MAGNOLIA / QUEEN ANNE,47.64725,-122.39977,1.0,2,31805,Worship Facility,10.0,1641667.0,68.39,63,0.0,0.0,0.0,0.0
3058,NonResidential,K-12 School,98199.0,6822100520,7,MAGNOLIA / QUEEN ANNE,47.64725,-122.39977,1.0,1,20811,K-12 School,95.0,1267348.5,43.97,63,0.0,0.0,0.0,0.0
3060,Nonresidential COS,Warehouse,98134.0,6834700175,2,GREATER DUWAMISH,47.59393,-122.32211,1.0,2,22058,Non-Refrigerated Warehouse,1.0,1987334.75,66.43,49,0.0,0.0,0.0,0.0
3063,NonResidential,Refrigerated Warehouse,98108.0,7376600690,2,GREATER DUWAMISH,47.56268,-122.32364,1.0,1,22890,Refrigerated Warehouse,,10005787.0,119.76,46,0.0,0.0,0.0,0.0
3064,NonResidential,Other,98112.0,7376600720,2,GREATER DUWAMISH,47.56166,-122.3237,1.0,5,36000,Other,,1111293.75,43.04,109,0.0,0.0,0.0,0.0
3065,NonResidential,Distribution Center,98108.0,7376600765,2,GREATER DUWAMISH,47.5616,-122.32603,1.0,1,28320,Distribution Center,1.0,4236396.5,67.96,45,0.0,0.0,0.0,0.0
3072,NonResidential,Worship Facility,98115.0,4361200005,4,NORTHEAST,47.67816,-122.28998,1.0,1,29079,Worship Facility,78.0,861643.6875,22.18,61,0.0,0.0,0.0,0.0
3073,NonResidential,Small- and Mid-Sized Office,98112.0,4385700325,3,EAST,47.63441,-122.28061,1.0,3,28848,Office,82.0,726917.5,5.07,34,0.3333333333333333,0.0,0.0,0.0
3076,NonResidential,Small- and Mid-Sized Office,98107.0,7442000545,6,Ballard,47.65564,-122.36191,1.0,2,20535,Office,7.0,1835804.0,38.71,28,0.0,0.0,0.0,0.0
3077,NonResidential,Laboratory,98119.0,7442001430,7,MAGNOLIA / QUEEN ANNE,47.65223,-122.36147,1.0,2,43025,Laboratory,,9393108.0,255.97,31,0.0,0.0,0.0,0.0
3079,NonResidential,Warehouse,98108.0,5367201155,2,GREATER DUWAMISH,47.54769,-122.3251,1.0,1,30800,Non-Refrigerated Warehouse,65.0,485971.0,3.39,51,0.0,0.0,0.0,0.0
3087,NonResidential,Mixed Use Property,98104.0,1562700010,3,EAST,47.59901628,-122.3315077,1.0,3,22168,Multifamily Housing,,1784385.25,49.44,116,0.0,0.0,0.0,0.0
3088,NonResidential,Warehouse,98134.0,7666204800,2,GREATER DUWAMISH,47.59416,-122.3267,1.0,1,37400,Non-Refrigerated Warehouse,73.0,924192.6875,7.8,94,0.0,0.7281975967957276,0.15236315086782376,0.1194392523364486
3094,NonResidential,Large Office,98104.0,8809700040,2,DOWNTOWN,47.59666,-122.32768,1.0,11,268130,Office,88.0,15026352.0,106.86,16,0.0,0.0,0.0,0.0
3095,NonResidential,Small- and Mid-Sized Office,98104.0,8809700040,2,DOWNTOWN,47.59706,-122.32813,1.0,11,68452,Office,79.0,3782378.25,26.37,16,0.0,0.0,0.0,0.0
3096,NonResidential,Large Office,98104.0,8809700040,2,DOWNTOWN,47.59634,-122.32807,1.0,11,273185,Office,88.0,14709151.0,102.54,16,0.0,0.0,0.0,0.0
3097,NonResidential,K-12 School,98105.0,1025049038,4,NORTHEAST,47.66368,-122.27324,1.0,3,97500,K-12 School,97.0,3736960.0,156.45,92,0.0,0.0,0.0,0.0
3098,NonResidential,Small- and Mid-Sized Office,98119.0,7015350000,7,MAGNOLIA / QUEEN ANNE,47.62495,-122.36036,1.0,5,54015,Office,75.0,3020001.5,21.05,34,0.0,0.0,0.0,0.0
3105,NonResidential,Restaurant,98101.0,6094500000,7,DOWNTOWN,47.60805,-122.33978,1.0,13,42000,Other - Restaurant/Bar,,7798464.0,273.91,31,0.0,0.5360437652663665,0.30906191331731836,0.15489432141631507
3108,NonResidential,Large Office,98121.0,0586400000,7,DOWNTOWN,47.61706,-122.35141,0.0,24,119701,Office,67.0,8382140.5,58.44,34,0.0,0.0,0.0,0.0
3109,Nonresidential COS,Other,98125.0,3834500640,5,NORTH,47.71986,-122.29809,1.0,1,24697,Library,,1295685.75,29.18,51,0.0,0.0,0.0,0.0
3110,NonResidential,University,98144.0,3646100850,3,CENTRAL,47.59677,-122.30172,2.0,1,57468,College/University,,3543985.5,89.8,3,0.0,0.0,0.0,0.0
3111,NonResidential,University,98122.0,6003001335,3,EAST,47.61808,-122.32175,1.0,5,84000,College/University,,12184124.0,441.94,10,0.0,0.0,0.0,0.0
3114,NonResidential,Retail Store,98101.0,6065010000,7,DOWNTOWN,47.6087,-122.33884,1.0,3,103000,Retail Store,89.0,5214621.5,81.18,25,0.0,0.0,0.0,0.0
3115,NonResidential,Supermarket / Grocery Store,98116.0,1333100000,1,SOUTHWEST,47.56137,-122.38524,1.0,1,37864,Supermarket/Grocery Store,61.0,8025696.0,176.75,8,0.0,0.0,0.0,0.0
3116,NonResidential,Supermarket / Grocery Store,98122.0,6850700315,3,EAST,47.62256,-122.32092,1.0,2,66497,Supermarket/Grocery Store,84.0,9290214.0,72.02,66,0.0,0.0,0.0,0.0
3117,NonResidential,Retail Store,98109.0,4458720000,7,MAGNOLIA / QUEEN ANNE,47.62473,-122.34727,1.0,4,34010,Retail Store,,3560614.25,24.82,10,0.0,0.0,0.0,0.0
3118,NonResidential,Supermarket / Grocery Store,98109.0,4458720010,7,MAGNOLIA / QUEEN ANNE,47.62473,-122.34727,1.0,4,45980,Supermarket/Grocery Store,79.0,8305255.0,193.36,10,0.0,0.0,0.0,0.0
3121,NonResidential,Retail Store,98122.0,3148650000,3,EAST,47.61378771,-122.3214255,0.0,3,45743,Retail Store,88.0,5313217.0,83.45,20,0.0,0.0,0.0,0.0
3123,NonResidential,Other,98122.0,9828200095,3,CENTRAL,47.61674,-122.30207,1.0,1,45000,Fitness Center/Health Club/Gym,,3505497.0,137.66,25,0.0,0.0,0.0,0.0
3124,NonResidential,Other,98134.0,7666204876,2,GREATER DUWAMISH,47.59544,-122.33159,1.0,6,333698,Parking,,13730204.0,295.42,17,0.0,0.0,0.0,0.0
3125,NonResidential,Warehouse,98108.0,3466800063,2,GREATER DUWAMISH,47.55066,-122.31787,1.0,4,72859,Non-Refrigerated Warehouse,55.0,1498457.875,12.43,112,0.0,0.0,0.0,0.0
3129,NonResidential,Mixed Use Property,98134.0,7666205180,2,GREATER DUWAMISH,47.5823,-122.32937,1.0,3,21947,Other,,1554599.25,37.83,12,0.0,0.46753614079195477,0.3778441231929604,0.15461973601508486
3130,NonResidential,Warehouse,98115.0,0225049077,4,NORTHEAST,47.68454,-122.26235,1.0,0,384772,Non-Refrigerated Warehouse,69.0,15206762.0,391.7,76,0.0,0.0,0.0,0.0
3131,NonResidential,Medical Office,98115.0,0225049077,4,NORTHEAST,47.6824,-122.26223,1.0,0,30287,Medical Office,32.0,2193115.0,32.72,56,0.0,0.0,0.0,0.0
3132,NonResidential,Small- and Mid-Sized Office,98115.0,0225049077,4,NORTHEAST,47.68254,-122.26299,1.0,0,21931,Office,32.0,3947209.25,145.11,56,0.0,0.0,0.0,0.0
3133,NonResidential,Small- and Mid-Sized Office,98104.0,5247800440,7,DOWNTOWN,47.60148,-122.33379,1.0,6,73102,Office,84.0,4307238.5,30.03,31,0.0,0.0,0.0,0.0
3134,NonResidential,Mixed Use Property,98102.0,6850700316 and 6850700315,3,EAST,47.62256,-122.32092,1.0,2,140823,Parking,,2762846.0,28.85,100,0.42181319812814666,0.4610078323085293,0.3284847613866163,0.2105074063048544
3136,Nonresidential COS,Mixed Use Property,98134.0,7666203010,2,GREATER DUWAMISH,47.57918,-122.32075,5.0,1,87458,Office,,8475238.0,270.63,50,0.0,0.47159873313136874,0.45639401450472783,0.07200725236390343
3141,NonResidential,Supermarket / Grocery Store,98115.0,6798100875,5,NORTH,47.71864,-122.312,1.0,1,51400,Supermarket/Grocery Store,74.0,11702959.0,303.69,5,0.0,0.0,0.0,0.0
3144,NonResidential,Small- and Mid-Sized Office,98103.0,6147900000,4,LAKE UNION,47.64779,-122.33352,1.0,1,26263,Office,64.0,1634669.375,11.4,23,0.0,0.0,0.0,0.0
3155,Nonresidential COS,Other,98122.0,7544800245,3,CENTRAL,47.60668,-122.30242,0.0,1,21400,Other - Recreation,,5170809.5,158.6,48,0.0,0.5659112825458052,0.4340887174541948,0.0
3156,NonResidential,Laboratory,98104.0,8590900220,3,EAST,47.60427,-122.32311,1.0,8,178000,Laboratory,,53166156.0,2549.47,16,0.0,0.0,0.0,0.0
3158,NonResidential,Large Office,98134.0,7666203110,2,GREATER DUWAMISH,47.5735,-122.32239,1.0,4,162157,Office,,40613740.0,537.03,11,0.0,0.0,0.0,0.0
3160,NonResidential,Supermarket / Grocery Store,98119.0,8681450000,7,MAGNOLIA / QUEEN ANNE,47.6239,-122.35756,1.0,4,33997,Supermarket/Grocery Store,23.0,8926736.0,94.63,13,0.0,0.0,0.0,0.0
3162,NonResidential,Large Office,98109.0,1986200350,7,LAKE UNION,47.62037,-122.33627,1.0,11,526423,Office,97.0,17463744.0,163.19,4,0.0,0.6786997248166574,0.30913900147758544,0.012161273705757161
3163,NonResidential,Mixed Use Property,98104.0,5247800025,7,DOWNTOWN,47.60121,-122.33518,1.0,6,74211,Office,97.0,1357119.875,9.46,114,0.0,0.4649333594121099,0.4174187599541759,0.11764788063371427
3165,NonResidential,Warehouse,98178.0,0323049141,2,SOUTHEAST,47.51098,-122.27817,1.0,2,45700,Non-Refrigerated Warehouse,99.0,1544193.75,15.5,28,0.0,0.0,0.0,0.0
3168,Nonresidential COS,Other,98115.0,0225049062,4,NORTHEAST,47.68212,-122.2633,8.0,0,502030,Other - Recreation,,18470340.0,549.11,87,0.0,0.0,0.0,0.0
3171,NonResidential,Other,98013.0,3026049128,5,NORTHWEST,47.71286,-122.33635,1.0,2,53575,Urgent Care/Clinic/Other Outpatient,,31803568.0,619.9,4,0.0,0.0,0.0,0.0
3173,NonResidential,Large Office,98134.0,7666207075,2,GREATER DUWAMISH,47.58995,-122.33472,1.0,6,157345,Office,63.0,11624548.0,92.07,4,0.0,0.0,0.0,0.0
3175,NonResidential,Residence Hall,98195.0,1142002135,4,NORTHEAST,47.65642,-122.31475,1.0,5,136758,Residence Hall/Dormitory,90.0,6275367.5,175.46,4,0.0,0.0,0.0,0.0
3176,NonResidential,Residence Hall,98195.0,1142002345,4,NORTHEAST,47.65599,-122.31385,1.0,7,192259,Residence Hall/Dormitory,72.0,8767617.0,191.97,4,0.0,0.0,0.0,0.0
3178,Nonresidential COS,Other,98108.0,2924049006,1,GREATER DUWAMISH,47.53246,-122.33304,2.0,2,137138,Other - Utility,,5475367.0,38.17,4,0.0,0.0,0.0,0.0
3182,NonResidential,Other,98101.0,8590901075,3,EAST,47.60989,-122.32659,1.0,7,267470,Other,,42584028.0,1597.56,4,0.0,0.0,0.0,0.0
3187,NonResidential,Hospital,98145.0,1025049265,4,NORTHEAST,47.66201,-122.28386,1.0,8,330000,Hospital (General Medical & Surgical),58.0,57764408.0,1789.69,3,0.0,0.0,0.0,0.0
3192,NonResidential,Retail Store,98109.0,701100-0000,7,MAGNOLIA / QUEEN ANNE,47.62503,-122.35642,1.0,3,43832,Retail Store,67.0,3886545.0,144.41,98,0.0,0.5609600292024092,0.40057492243110054,0.038465048366490236
3193,NonResidential,Other,98116.0,7579200260,1,SOUTHWEST,47.5596,-122.38459,1.0,6,146363,Strip Mall,,11730555.0,325.94,29,0.0,0.0,0.0,0.0
3198,NonResidential,Supermarket / Grocery Store,98116.0,2301550010,1,SOUTHWEST,47.57984,-122.38577,1.0,1,67263,Supermarket/Grocery Store,78.0,14697487.0,352.77,5,0.0,0.0,0.0,0.0
3199,NonResidential,Large Office,98121.0,1977200471,7,DOWNTOWN,47.61156,-122.34401,1.0,13,354086,Office,88.0,13458948.0,147.84,28,0.421722406421039,0.5076677936914612,0.39198937376622284,0.10034283254231594
3201,NonResidential,Worship Facility,98105.0,1025049006,4,NORTHEAST,47.6709,-122.27054,1.0,2,70292,Worship Facility,37.0,1933811.625,57.59,8,0.0,0.0,0.0,0.0
3203,NonResidential,Other,98121.0,0659000905,7,DOWNTOWN,47.61449,-122.33956,1.0,7,90679,Data Center,100.0,41680640.0,290.57,41,0.3873002569503413,0.0,0.0,0.0
3205,NonResidential,Laboratory,98109.0,1988201435,7,LAKE UNION,47.62351,-122.34135,0.0,8,339591,Laboratory,,41696464.0,1088.25,3,0.3357273897129194,0.5532421044542917,0.4458165774442253,0.0009413181014830562
3214,NonResidential,K-12 School,98122.0,8725600410,3,EAST,47.61386,-122.32647,1.0,2,35780,K-12 School,22.0,2912264.0,51.59,2,0.0,0.0,0.0,0.0
3216,NonResidential,Large Office,98119.0,7666201610,7,MAGNOLIA / QUEEN ANNE,47.63449,-122.37661,1.0,3,105061,Office,100.0,1363191.625,9.5,3,0.26857730270985425,0.0,0.0,0.0
3218,NonResidential,Small- and Mid-Sized Office,98144.0,7134300080,3,DOWNTOWN,47.59666,-122.31253,1.0,3,62662,Office,67.0,2502131.0,20.1,3,0.23920398327535028,0.0,0.0,0.0
3221,NonResidential,Hotel,98107.0,2767702985,6,BALLARD,47.66629,-122.3826,1.0,4,62381,Hotel,62.0,3497215.5,24.38,3,0.36786842147448745,0.6979910093613866,0.3020089906386134,0.0
3228,NonResidential,Senior Care Community,98112.0,2825049005,3,Central,47.61885,-122.30341,1.0,6,79805,Senior Care Community,25.0,7531325.0,184.81,3,0.0,0.0,0.0,0.0
3230,NonResidential,K-12 School,98125.0,2832100190,5,NORTHWEST,47.73143,-122.32784,1.0,2,48925,K-12 School,82.0,1662054.125,22.76,2,0.0,0.0,0.0,0.0
3232,Nonresidential COS,Other,98109.0,1985200130,7,MAGNOLIA / QUEEN ANNE,47.62082,-122.35251,0.0,1,29000,Other,,2429214.0,54.98,54,0.0,0.0,0.0,0.0
3233,NonResidential,Other,98105.0,0925049427,4,NORTHEAST,47.66246,-122.29898,1.0,6,305025,Lifestyle Center,,25959642.0,809.76,3,0.7843684943857061,0.0,0.0,0.0
3235,NonResidential,Large Office,98134.0,7666207075,2,GREATER DUWAMISH,47.58872,-122.33475,1.0,7,333714,Office,,4581493.0,42.2,2,0.43955902359505444,0.0,0.0,0.0
